"REF_DATE","GEO","DGUID","Age (2)","Highest certificate, diploma or degree (16)","Major field of study - Classification of Instructional Programs (CIP) 2021 (500)","Occupation - Unit group - National Occupational Classification (NOC) 2021 (821A)","Gender (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","11.1.1.1.358.2","58695","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","11.1.1.1.358.3","66795","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","11.1.1.1.422.1","750540","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","11.1.1.1.422.2","326530","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","11.1.1.1.422.3","424010","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","11.1.1.1.527.1","511120","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","11.1.1.1.527.2","462275","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","11.1.1.1.527.3","48845","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","11.1.1.1.671.1","83150","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","11.1.1.1.671.2","59185","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","11.1.1.1.671.3","23965","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","11.1.1.1.725.1","96625","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","11.1.1.1.725.2","68625","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","11.1.1.1.725.3","28000","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","12.1.1.1.3.1","25520","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","12.1.1.1.3.2","12575","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","12.1.1.1.3.3","12945","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","12.1.1.1.4.1","460","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Men+","","0","units","0","","12.1.1.1.4.2","220","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Women+","","0","units","0","","12.1.1.1.4.3","240","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","12.1.1.1.10.1","4535","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Men+","","0","units","0","","12.1.1.1.10.2","1065","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Women+","","0","units","0","","12.1.1.1.10.3","3470","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","12.1.1.1.105.1","1725","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Men+","","0","units","0","","12.1.1.1.105.2","1200","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Women+","","0","units","0","","12.1.1.1.105.3","525","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","12.1.1.1.202.1","1605","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Men+","","0","units","0","","12.1.1.1.202.2","295","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Women+","","0","units","0","","12.1.1.1.202.3","1310","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","12.1.1.1.268.1","4810","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","12.1.1.1.268.2","1585","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","12.1.1.1.268.3","3225","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","12.1.1.1.358.1","925","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","12.1.1.1.358.2","415","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","12.1.1.1.358.3","510","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","12.1.1.1.422.1","5335","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","12.1.1.1.422.2","2440","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","12.1.1.1.422.3","2895","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","12.1.1.1.527.1","4805","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","12.1.1.1.527.2","4355","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","12.1.1.1.527.3","445","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","12.1.1.1.671.1","860","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","12.1.1.1.671.2","640","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","12.1.1.1.671.3","230","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","12.1.1.1.725.1","450","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","12.1.1.1.725.2","355","","","","0"
"2021","Yukon","2021A000260","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","12.1.1.1.725.3","90","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","13.1.1.1.3.1","24145","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","13.1.1.1.3.2","12405","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","13.1.1.1.3.3","11735","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","13.1.1.1.4.1","435","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Men+","","0","units","0","","13.1.1.1.4.2","245","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Women+","","0","units","0","","13.1.1.1.4.3","185","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","13.1.1.1.10.1","4350","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Men+","","0","units","0","","13.1.1.1.10.2","1105","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Women+","","0","units","0","","13.1.1.1.10.3","3240","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","13.1.1.1.105.1","1545","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Men+","","0","units","0","","13.1.1.1.105.2","1100","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Women+","","0","units","0","","13.1.1.1.105.3","445","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","13.1.1.1.202.1","1390","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Men+","","0","units","0","","13.1.1.1.202.2","290","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Women+","","0","units","0","","13.1.1.1.202.3","1100","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","13.1.1.1.268.1","5040","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","13.1.1.1.268.2","1925","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","13.1.1.1.268.3","3115","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","13.1.1.1.358.1","605","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","13.1.1.1.358.2","250","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","13.1.1.1.358.3","360","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","13.1.1.1.422.1","5055","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","13.1.1.1.422.2","2280","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","13.1.1.1.422.3","2780","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","13.1.1.1.527.1","4580","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","13.1.1.1.527.2","4235","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","13.1.1.1.527.3","350","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","13.1.1.1.671.1","685","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","13.1.1.1.671.2","590","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","13.1.1.1.671.3","95","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","13.1.1.1.725.1","460","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","13.1.1.1.725.2","390","","","","0"
"2021","Northwest Territories","2021A000261","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","13.1.1.1.725.3","75","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","14.1.1.1.3.1","15180","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","14.1.1.1.3.2","7630","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","14.1.1.1.3.3","7550","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","14.1.1.1.4.1","280","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Men+","","0","units","0","","14.1.1.1.4.2","160","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Women+","","0","units","0","","14.1.1.1.4.3","115","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","14.1.1.1.10.1","2605","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Men+","","0","units","0","","14.1.1.1.10.2","680","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Women+","","0","units","0","","14.1.1.1.10.3","1935","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","14.1.1.1.105.1","490","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Men+","","0","units","0","","14.1.1.1.105.2","375","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Women+","","0","units","0","","14.1.1.1.105.3","115","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","14.1.1.1.202.1","585","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Men+","","0","units","0","","14.1.1.1.202.2","90","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Women+","","0","units","0","","14.1.1.1.202.3","495","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","14.1.1.1.268.1","3240","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","14.1.1.1.268.2","1040","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","14.1.1.1.268.3","2205","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","14.1.1.1.358.1","530","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","14.1.1.1.358.2","235","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","14.1.1.1.358.3","295","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","14.1.1.1.422.1","3825","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","14.1.1.1.422.2","1710","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","14.1.1.1.422.3","2120","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","14.1.1.1.527.1","3035","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","14.1.1.1.527.2","2820","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","14.1.1.1.527.3","215","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","14.1.1.1.671.1","340","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","14.1.1.1.671.2","320","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","14.1.1.1.671.3","25","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","14.1.1.1.725.1","245","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","14.1.1.1.725.2","200","","","","0"
"2021","Nunavut","2021A000262","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","14.1.1.1.725.3","40","","","","0"
